207,69,343,154,275,188,266,265,301,273
207,68,342,153,275,187,266,261,297,270
207,67,340,151,271,186,262,260,294,269
208,66,339,150,270,186,260,259,292,268
209,66,336,150,268,184,260,256,290,267
210,65,338,149,270,184,258,259,292,268
211,64,338,149,268,181,253,259,292,269
212,64,338,148,268,179,250,260,293,269
213,63,338,147,268,176,246,259,293,270
213,63,337,146,266,173,241,259,293,269
213,63,336,147,264,173,241,258,291,269
213,63,336,146,263,170,237,258,292,269
212,64,336,146,263,169,235,257,291,268
213,64,334,147,261,167,229,259,290,269
211,65,333,148,258,167,226,261,289,270
211,66,331,146,255,165,221,263,288,270
212,68,330,147,254,164,219,264,288,270
212,70,329,148,253,164,217,265,288,270
219,76,328,153,261,166,211,260,292,273
220,77,326,154,259,166,209,264,293,274
220,76,322,155,257,166,207,267,293,276
221,76,320,157,256,166,208,267,294,276
223,73,315,159,254,162,203,273,297,279
225,72,313,158,253,160,202,274,299,280
227,71,309,160,252,160,202,276,301,280
228,70,308,162,253,160,204,277,303,280
228,70,309,161,253,159,206,275,305,279
230,68,309,161,256,158,207,275,308,279
231,67,311,162,257,158,210,274,311,280
230,68,315,163,258,160,213,273,312,280
229,68,318,164,260,159,216,274,317,280
229,67,317,164,260,158,219,273,319,279
227,67,320,164,261,159,222,273,321,279
226,65,318,164,261,158,225,273,324,278
225,64,321,164,262,158,227,274,326,278
223,63,325,164,262,158,230,275,330,280
220,61,326,162,263,157,232,273,330,278
215,60,328,160,263,156,234,274,331,276
211,62,328,159,263,156,235,273,329,275
208,59,328,155,262,153,238,271,330,272
204,62,329,155,262,154,240,271,329,271
198,61,331,154,261,154,241,269,328,270
193,60,332,152,262,155,245,269,327,269
192,59,331,151,263,153,247,267,327,266
191,61,330,151,264,154,248,267,327,264
190,63,329,151,265,157,249,266,325,263
188,61,328,149,265,157,249,267,324,263
187,62,329,149,264,159,249,266,321,263
185,61,328,147,261,161,248,264,314,263
182,61,327,144,262,162,249,263,311,262
180,61,328,142,262,164,249,263,308,262
179,62,327,142,262,166,248,264,306,263
179,63,326,142,261,167,248,263,303,262
178,62,320,141,258,169,246,264,296,262
179,61,319,142,255,172,243,265,291,266
179,63,316,141,253,177,241,262,282,265
179,64,315,142,251,179,240,263,279,266
181,65,314,142,245,183,232,259,264,269
182,65,314,143,245,185,230,261,263,270
182,66,311,144,241,183,227,260,262,270
184,64,313,145,240,179,219,257,263,270
185,64,313,146,240,177,218,256,265,269
187,66,313,149,241,180,220,257,265,270
188,66,315,149,242,175,217,255,268,269
189,66,314,151,242,174,212,258,268,271
191,66,316,149,244,171,211,257,271,271
191,68,316,153,243,175,209,261,270,273
196,69,316,153,246,172,207,260,272,272
198,70,315,155,246,173,206,262,273,273
200,73,313,158,245,174,204,265,274,274
201,75,313,158,244,172,201,268,276,275
203,73,311,160,242,170,199,270,278,277
206,73,309,162,240,172,198,272,278,278
205,72,308,163,238,170,197,274,280,279
208,71,307,164,238,170,198,274,282,279
209,72,306,167,238,171,200,275,284,279
209,69,305,166,238,170,200,275,284,279
208,69,306,168,238,172,202,275,285,280
207,69,305,169,238,172,202,277,286,281
207,70,308,172,239,175,203,277,286,281
205,69,307,172,238,175,203,279,286,282
204,69,306,171,238,174,205,279,287,282
202,68,305,169,238,173,205,279,287,281
200,68,305,171,237,174,207,280,287,281
198,67,306,170,238,174,208,281,288,281
196,68,308,170,238,174,208,281,289,281
194,68,309,169,239,175,211,281,289,281
193,68,307,169,239,174,213,282,291,280
191,68,308,169,239,174,214,281,290,279
190,69,308,168,239,174,215,281,291,279
188,69,309,167,239,174,217,280,291,279
186,69,309,166,239,175,218,279,290,278
184,68,310,165,239,175,220,280,288,278
180,70,311,164,239,176,221,279,288,276
180,70,311,163,239,177,222,278,286,276
177,71,311,163,240,178,223,277,285,275
175,71,312,163,239,178,224,276,285,275
173,72,312,162,241,179,225,275,282,273
172,73,311,161,240,180,225,274,280,273
169,73,313,162,242,183,227,273,278,273
168,73,312,162,240,184,225,273,275,274
168,75,311,161,240,185,226,271,273,273
168,75,309,161,238,186,226,269,270,271
168,76,308,161,237,187,224,268,267,272
169,77,307,161,234,190,221,266,259,274
169,77,307,161,233,191,221,266,258,274
167,84,308,159,236,192,217,261,259,271
168,85,308,157,235,192,214,260,256,272
174,77,305,160,229,193,215,265,251,276
176,77,305,159,231,191,217,263,252,273
178,77,306,158,232,190,215,262,253,273
180,75,306,158,231,188,210,264,254,274
181,74,306,158,229,185,204,266,254,276
182,75,306,158,230,184,204,264,255,275
184,73,306,159,231,183,203,265,256,276
184,74,306,160,230,182,200,265,257,276
184,73,306,161,228,181,197,268,258,278
184,74,306,162,229,179,196,270,261,278
188,85,312,163,233,182,193,263,268,282
190,86,310,162,233,182,191,264,268,282
188,75,304,165,226,179,191,273,261,279
189,76,304,166,226,178,191,273,262,278
195,89,306,167,232,180,186,268,269,284
192,76,299,169,222,175,185,277,264,281
193,76,298,170,221,174,183,279,265,282
193,77,297,171,219,174,183,280,267,283
196,76,294,172,219,173,181,283,269,284
197,75,294,173,220,173,183,282,270,285
198,75,294,173,220,173,183,283,271,285
198,77,293,172,221,172,184,284,273,285
199,76,292,172,221,171,184,284,274,284
200,75,291,174,220,172,185,284,274,284
200,74,290,176,221,174,188,285,274,284
202,86,290,176,229,179,192,277,283,290
183,65,305,177,236,186,199,279,291,285
182,62,303,177,238,186,202,277,291,285
181,61,305,176,241,186,203,276,293,286
180,62,303,177,242,185,205,276,295,286
178,63,304,178,241,185,206,276,296,285
179,66,302,177,241,186,205,273,296,285
177,69,302,176,240,187,207,273,297,284
174,64,300,187,233,189,207,285,294,279
172,64,300,186,233,190,208,285,294,280
172,65,299,185,234,188,209,282,295,277
180,77,290,174,227,179,207,275,283,279
178,77,289,172,227,178,209,274,283,276
176,78,290,172,227,178,210,273,283,276
173,77,291,170,229,177,212,273,282,273
172,77,290,169,230,177,214,273,283,273
168,78,290,167,230,177,213,273,282,272
166,77,290,166,230,178,214,274,280,272
165,76,291,165,230,178,215,272,279,271
163,76,290,162,230,179,214,271,274,270
162,76,290,162,230,180,215,269,272,269
161,76,289,161,229,181,215,268,269,268
161,75,289,160,228,183,215,267,264,267
161,75,289,159,228,183,215,264,262,265
161,75,289,158,227,185,215,262,258,265
162,75,290,158,227,185,213,262,257,266
163,75,289,156,226,188,211,261,249,268
164,75,290,157,224,189,208,260,246,269
164,76,289,158,221,190,204,260,242,270
165,77,288,159,220,190,205,259,244,269
167,78,288,159,221,189,206,259,246,269
169,78,289,160,221,189,205,258,246,269
170,78,290,160,219,185,199,255,246,268
172,78,290,161,220,189,203,257,246,269
169,72,304,160,232,178,209,246,247,271
171,70,304,159,234,179,212,247,249,271
169,74,306,159,232,178,203,243,247,270
167,73,305,161,230,177,199,246,249,271
167,71,306,163,230,176,197,245,252,270
166,75,304,165,228,177,196,250,253,270
166,73,304,163,230,177,198,248,254,271
165,70,305,164,229,176,196,250,256,272
166,70,305,166,227,176,195,251,259,270
167,67,305,166,227,177,195,253,260,271
167,66,305,167,227,176,197,255,262,272
169,63,305,168,229,176,198,256,265,273
170,60,305,170,230,177,197,257,268,276
171,57,303,170,229,176,196,259,270,275
173,55,304,171,231,178,196,260,274,277
173,56,304,170,232,178,197,263,276,278
174,53,304,170,234,178,198,262,279,277
175,55,306,169,237,178,201,262,279,278
176,52,307,169,240,179,204,264,282,277
177,51,308,171,242,178,207,266,285,277
179,51,307,170,243,177,210,264,286,275
180,51,306,168,244,175,211,262,288,272
182,55,305,164,245,175,212,259,287,272
183,55,304,164,247,174,214,260,290,271
183,57,304,163,248,173,215,258,291,270
183,59,303,162,249,172,216,259,292,271
183,60,303,162,250,172,217,259,292,272
181,60,304,162,249,171,218,257,292,269
180,62,304,162,249,171,221,257,293,269
179,63,305,161,249,171,223,256,293,267
179,67,301,163,247,170,224,253,293,264
179,65,301,163,247,171,227,253,293,263
178,67,300,163,245,173,228,250,287,263
177,67,299,163,245,172,230,249,288,261
177,68,299,162,244,172,232,247,284,262
177,68,299,161,244,173,234,248,281,264
178,69,297,161,243,172,235,247,279,262
177,70,296,162,242,172,238,246,278,261
178,72,296,159,244,172,238,245,275,262
178,73,295,166,238,172,233,252,280,262
179,74,294,165,238,172,233,250,277,263
180,75,295,154,243,169,239,241,263,260
179,77,295,154,240,170,236,240,259,259
183,79,294,152,239,170,234,240,253,259
182,77,294,153,239,171,232,242,252,260
183,78,292,152,239,170,234,242,252,259
182,75,293,154,239,172,232,244,249,264
180,74,294,153,238,172,226,242,249,263
179,73,296,153,238,173,221,242,250,265
179,72,294,152,238,173,223,241,249,264
177,70,298,154,235,173,211,242,251,266
177,72,299,153,236,175,214,239,249,265
172,66,300,158,232,174,202,243,253,268
172,68,299,158,230,175,199,243,252,268
173,68,298,158,229,176,199,243,250,268
