874,298,403,342,490,407,563,673,549,657
881,277,381,322,470,395,547,679,538,662
861,264,340,304,469,396,539,676,539,661
852,251,357,305,470,394,528,672,532,658
864,244,343,270,458,369,519,658,526,640
870,234,341,244,457,357,532,651,528,623
875,222,309,215,461,348,527,648,526,619
874,225,294,227,448,354,517,654,526,630
870,241,308,244,457,364,534,657,536,633
882,245,286,241,461,360,527,651,533,628
882,241,300,230,464,359,537,649,536,620
892,270,295,254,481,367,536,651,538,627
866,265,373,286,557,370,534,633,613,631
878,279,414,295,572,362,555,632,625,624
916,266,398,235,556,354,601,640,606,618
890,267,530,326,616,370,645,587,661,599
874,271,531,330,637,372,625,622,690,611
921,299,487,294,573,369,648,651,643,624
945,300,456,276,563,359,638,636,627,612
948,285,394,257,540,355,627,628,614,610
944,293,340,251,552,365,618,628,608,613
953,293,339,251,542,362,607,635,612,626
943,294,318,246,530,363,602,635,605,628
902,293,370,286,526,379,593,619,597,607
881,283,313,253,526,379,571,618,590,608
887,308,282,215,470,372,576,641,538,601
863,288,256,203,472,372,557,643,524,609
849,275,219,233,454,374,510,625,521,607
841,269,211,223,458,365,499,620,527,606
844,268,195,210,479,367,508,625,531,610
851,256,196,212,454,343,489,619,535,606
869,267,207,201,485,353,519,623,543,612
876,266,204,193,487,346,528,623,545,608
878,287,224,169,489,327,517,631,551,592
877,290,223,169,492,328,520,633,553,595
885,276,205,187,504,346,539,623,558,606
906,287,233,188,490,348,559,630,565,605
937,270,216,197,481,330,533,607,557,600
933,278,234,193,499,331,543,602,569,593
954,275,243,191,519,328,550,596,583,588
956,277,254,176,508,315,560,595,581,583
956,274,250,168,523,319,569,597,582,583
950,270,240,164,499,306,556,583,578,576
928,246,270,161,473,291,554,599,576,582
919,242,247,130,496,289,554,578,565,562
901,246,250,145,514,308,562,573,567,555
890,240,246,140,517,309,563,582,570,558
881,242,230,137,509,313,555,580,554,557
886,242,219,141,508,309,544,578,558,562
877,237,220,139,501,313,548,584,553,563
892,247,215,142,501,316,548,579,545,559
897,254,231,140,506,311,556,580,555,559
900,262,243,144,498,307,565,578,564,558
897,272,251,155,513,321,570,587,573,565
889,268,246,152,514,324,567,589,568,565
884,277,246,151,525,328,562,587,573,565
883,281,236,157,515,329,554,591,565,571
867,279,224,154,508,331,555,595,558,571
